gatherer,date,fruit,amount
Rick,2020-11-08,tomatoes,0.04
Dick,2020-11-08,apples,0.9
Dick,2020-11-08,oranges,0.03
Dick,2020-11-08,strawberries,0.01
Dick,2020-11-08,plums,0.11
Dick,2020-11-08,pears,0.11
Dick,2020-11-08,tomatoes,0.14
Jake,2020-11-08,apples,0.74
Jake,2020-11-08,oranges,0.02
Jake,2020-11-08,strawberries,0.02
Jake,2020-11-08,plums,0.14
Jake,2020-11-08,pears,0.23
Jake,2020-11-08,tomatoes,0.06
Paul,2020-11-08,apples,0.24
Paul,2020-11-08,oranges,0.01
Paul,2020-11-08,strawberries,0.02
Paul,2020-11-08,plums,0.15
Paul,2020-11-08,pears,0.17
Paul,2020-11-08,tomatoes,0.03
Jason,2020-11-08,apples,0.38
Jason,2020-11-08,oranges,0.03
Jason,2020-11-08,strawberries,0.03
Jason,2020-11-08,plums,0.16
Jason,2020-11-08,pears,0.21
Jason,2020-11-08,tomatoes,0.07
Peter,2020-11-08,apples,0.34
Peter,2020-11-08,oranges,0.02
Peter,2020-11-08,strawberries,0.01
Peter,2020-11-08,plums,0.09
Peter,2020-11-08,pears,0.05
Peter,2020-11-08,tomatoes,0.2
John,2020-11-09,apples,0.33
John,2020-11-09,oranges,0.01
John,2020-11-09,strawberries,0.02
John,2020-11-09,plums,0.08
John,2020-11-09,pears,0.22
John,2020-11-09,tomatoes,0.04
Nick,2020-11-09,apples,0.55
Nick,2020-11-09,oranges,0
Nick,2020-11-09,strawberries,0.02
Nick,2020-11-09,plums,0.16
Nick,2020-11-09,pears,0.26
Nick,2020-11-09,tomatoes,0.12
Rick,2020-11-09,apples,0.5
Rick,2020-11-09,oranges,0.02
Rick,2020-11-09,strawberries,0.02
Rick,2020-11-09,plums,0.14
Rick,2020-11-09,pears,0.28
Rick,2020-11-09,tomatoes,0.03
Dick,2020-11-09,apples,0.36
Dick,2020-11-09,oranges,0.02
Dick,2020-11-09,strawberries,0.02
Dick,2020-11-09,plums,0.09
Dick,2020-11-09,pears,0.51
Dick,2020-11-09,tomatoes,0.1
Jake,2020-11-09,apples,0.1
Jake,2020-11-09,oranges,0.02
Jake,2020-11-09,strawberries,0.01
Jake,2020-11-09,plums,0.22
Jake,2020-11-09,pears,0.31
Jake,2020-11-09,tomatoes,0.05
Paul,2020-11-09,apples,0.63
Paul,2020-11-09,oranges,0.01
Paul,2020-11-09,strawberries,0.01
Paul,2020-11-09,plums,0.16
Paul,2020-11-09,pears,0.18
Paul,2020-11-09,tomatoes,0.04
Jason,2020-11-09,apples,0.45
Jason,2020-11-09,oranges,0.03
Jason,2020-11-09,strawberries,0.02
Jason,2020-11-09,plums,0.15
Jason,2020-11-09,pears,0.28
Jason,2020-11-09,tomatoes,0.13
Peter,2020-11-09,apples,0.42
Peter,2020-11-09,oranges,0.01
Peter,2020-11-09,strawberries,0
Peter,2020-11-09,plums,0.21
Peter,2020-11-09,pears,0.09
Peter,2020-11-09,tomatoes,0.05
John,2020-11-10,apples,0.43
John,2020-11-10,oranges,0.02
John,2020-11-10,strawberries,0.01
John,2020-11-10,plums,0.13
John,2020-11-10,pears,0.31
John,2020-11-10,tomatoes,0.05
Nick,2020-11-10,apples,0.29
Nick,2020-11-10,oranges,0.02
Nick,2020-11-10,strawberries,0.02
Nick,2020-11-10,plums,0.15
Nick,2020-11-10,pears,0.24
Nick,2020-11-10,tomatoes,0.04
Rick,2020-11-10,apples,0.15
Rick,2020-11-10,oranges,0.01
Rick,2020-11-10,strawberries,0
Rick,2020-11-10,plums,0.13
Rick,2020-11-10,pears,0.11
Rick,2020-11-10,tomatoes,0.08
Dick,2020-11-10,apples,0.44
Dick,2020-11-10,oranges,0.02
Dick,2020-11-10,strawberries,0.01
Dick,2020-11-10,plums,0.08
Dick,2020-11-10,pears,0.27
Dick,2020-11-10,tomatoes,0.1
Jake,2020-11-10,apples,0.32
Jake,2020-11-10,oranges,0.02
Jake,2020-11-10,strawberries,0.02
Jake,2020-11-10,plums,0.1
Jake,2020-11-10,pears,0.16
Jake,2020-11-10,tomatoes,0.09
Paul,2020-11-10,apples,0.22
Paul,2020-11-10,oranges,0.02
Paul,2020-11-10,strawberries,0.01
Paul,2020-11-10,plums,0.07
Paul,2020-11-10,pears,0.22
Paul,2020-11-10,tomatoes,0.03
Jason,2020-11-10,apples,0.07
Jason,2020-11-10,oranges,0.01
Jason,2020-11-10,strawberries,0.02
Jason,2020-11-10,plums,0.2
Jason,2020-11-10,pears,0.3
Jason,2020-11-10,tomatoes,0.12
Peter,2020-11-10,apples,0.66
Peter,2020-11-10,oranges,0.03
Peter,2020-11-10,strawberries,0.02
Peter,2020-11-10,plums,0.19
Peter,2020-11-10,pears,0.36
Peter,2020-11-10,tomatoes,0.08
John,2020-11-11,apples,0.28
John,2020-11-11,oranges,0.02
John,2020-11-11,strawberries,0.01
John,2020-11-11,plums,0.2
John,2020-11-11,pears,0.45
John,2020-11-11,tomatoes,0.15
Nick,2020-11-11,apples,0.15
Nick,2020-11-11,oranges,0.02
Nick,2020-11-11,strawberries,0
Nick,2020-11-11,plums,0.1
Nick,2020-11-11,pears,0.15
Nick,2020-11-11,tomatoes,0.08
Rick,2020-11-11,apples,0.15
Rick,2020-11-11,oranges,0.01
Rick,2020-11-11,strawberries,0.01
Rick,2020-11-11,plums,0.15
Rick,2020-11-11,pears,0.33
Rick,2020-11-11,tomatoes,0.05
Dick,2020-11-11,apples,0.18
Dick,2020-11-11,oranges,0.02
Dick,2020-11-11,strawberries,0.02
Dick,2020-11-11,plums,0.03
Dick,2020-11-11,pears,0.2
Dick,2020-11-11,tomatoes,0.06
Jake,2020-11-11,apples,0.51
Jake,2020-11-11,oranges,0.02
Jake,2020-11-11,strawberries,0
Jake,2020-11-11,plums,0.1
Jake,2020-11-11,pears,0.22
Jake,2020-11-11,tomatoes,0.07
Paul,2020-11-11,apples,0.33
Paul,2020-11-11,oranges,0.03
Paul,2020-11-11,strawberries,0.01
Paul,2020-11-11,plums,0.24
Paul,2020-11-11,pears,0.23
Paul,2020-11-11,tomatoes,0.08
Jason,2020-11-11,apples,0.53
Jason,2020-11-11,oranges,0.01
Jason,2020-11-11,strawberries,0.03
Jason,2020-11-11,plums,0.16
Jason,2020-11-11,pears,0.2
Jason,2020-11-11,tomatoes,0.1
Peter,2020-11-11,apples,0.34
Peter,2020-11-11,oranges,0.02
Peter,2020-11-11,strawberries,0.02
Peter,2020-11-11,plums,0.15
Peter,2020-11-11,pears,0.13
Peter,2020-11-11,tomatoes,0.02
John,2020-11-12,apples,0.55
John,2020-11-12,oranges,0.02
John,2020-11-12,strawberries,0
John,2020-11-12,plums,0.17
John,2020-11-12,pears,0.37
John,2020-11-12,tomatoes,0.08
Nick,2020-11-12,apples,0.52
Nick,2020-11-12,oranges,0.03
Nick,2020-11-12,strawberries,0.02
Nick,2020-11-12,plums,0.11
Nick,2020-11-12,pears,0.27
Nick,2020-11-12,tomatoes,0.02
Rick,2020-11-12,apples,0.53
Rick,2020-11-12,oranges,0.02
Rick,2020-11-12,strawberries,0
Rick,2020-11-12,plums,0.16
Rick,2020-11-12,pears,0.14
Rick,2020-11-12,tomatoes,0.04
Dick,2020-11-12,apples,0.57
Dick,2020-11-12,oranges,0.03
Dick,2020-11-12,strawberries,0.02
Dick,2020-11-12,plums,0.15
Dick,2020-11-12,pears,0.27
Dick,2020-11-12,tomatoes,0.05
Jake,2020-11-12,apples,0.38
Jake,2020-11-12,oranges,0.02
Jake,2020-11-12,strawberries,0.01
Jake,2020-11-12,plums,0.12
Jake,2020-11-12,pears,0.29
Jake,2020-11-12,tomatoes,0.07
Paul,2020-11-12,apples,0.34
Paul,2020-11-12,oranges,0.02
Paul,2020-11-12,strawberries,0
Paul,2020-11-12,plums,0.13
Paul,2020-11-12,pears,0.22
Paul,2020-11-12,tomatoes,0.11
Jason,2020-11-12,apples,0.29
Jason,2020-11-12,oranges,0.02
Jason,2020-11-12,strawberries,0.02
Jason,2020-11-12,plums,0.2
Jason,2020-11-12,pears,0.2
Jason,2020-11-12,tomatoes,0.11
Peter,2020-11-12,apples,0.41
Peter,2020-11-12,oranges,0.02
Peter,2020-11-12,strawberries,0
Peter,2020-11-12,plums,0.08
Peter,2020-11-12,pears,0.28
Peter,2020-11-12,tomatoes,0.06
John,2020-11-13,apples,0.19
John,2020-11-13,oranges,0.02
John,2020-11-13,strawberries,0.01
John,2020-11-13,plums,0.19
John,2020-11-13,pears,0.29
John,2020-11-13,tomatoes,0.1
Nick,2020-11-13,apples,0.05
Nick,2020-11-13,oranges,0.03
Nick,2020-11-13,strawberries,0.02
Nick,2020-11-13,plums,0.2
Nick,2020-11-13,pears,0.12
Nick,2020-11-13,tomatoes,0.03
Rick,2020-11-13,apples,0.54
Rick,2020-11-13,oranges,0.02
Rick,2020-11-13,strawberries,0.01
Rick,2020-11-13,plums,0.17
Rick,2020-11-13,pears,0.13
Rick,2020-11-13,tomatoes,0.02
Dick,2020-11-13,apples,0.09
Dick,2020-11-13,oranges,0.02
Dick,2020-11-13,strawberries,0.02
Dick,2020-11-13,plums,0.12
Dick,2020-11-13,pears,0.31
Dick,2020-11-13,tomatoes,0.09
Jake,2020-11-13,apples,0.5
Jake,2020-11-13,oranges,0.02
Jake,2020-11-13,strawberries,0.01
Jake,2020-11-13,plums,0.08
Jake,2020-11-13,pears,0.2
Jake,2020-11-13,tomatoes,0.01
Paul,2020-11-13,apples,0.55
Paul,2020-11-13,oranges,0.02
Paul,2020-11-13,strawberries,0.01
Paul,2020-11-13,plums,0.24
Paul,2020-11-13,pears,0.02
Paul,2020-11-13,tomatoes,0.09
Jason,2020-11-13,apples,0.54
Jason,2020-11-13,oranges,0.02
Jason,2020-11-13,strawberries,0
Jason,2020-11-13,plums,0.1
Jason,2020-11-13,pears,0.26
Jason,2020-11-13,tomatoes,0.12
Peter,2020-11-13,apples,0.51
Peter,2020-11-13,oranges,0.03
Peter,2020-11-13,strawberries,0.01
Peter,2020-11-13,plums,0.06
Peter,2020-11-13,pears,0.05
Peter,2020-11-13,tomatoes,0.06
John,2020-11-14,apples,0.45
John,2020-11-14,oranges,0.01
John,2020-11-14,strawberries,0.01
John,2020-11-14,plums,0.14
John,2020-11-14,pears,0.31
John,2020-11-14,tomatoes,0.02
Nick,2020-11-14,apples,0.32
Nick,2020-11-14,oranges,0.02
Nick,2020-11-14,strawberries,0.01
Nick,2020-11-14,plums,0.16
Nick,2020-11-14,pears,0.12
Nick,2020-11-14,tomatoes,0.05
Rick,2020-11-14,apples,0.17
Rick,2020-11-14,oranges,0.02
Rick,2020-11-14,strawberries,0.02
Rick,2020-11-14,plums,0.13
Rick,2020-11-14,pears,0.23
Rick,2020-11-14,tomatoes,0.09
Dick,2020-11-14,apples,0.32
Dick,2020-11-14,oranges,0.02
Dick,2020-11-14,strawberries,0
Dick,2020-11-14,plums,0.2
Dick,2020-11-14,pears,0.17
Dick,2020-11-14,tomatoes,0.05
Jake,2020-11-14,apples,0.22
Jake,2020-11-14,oranges,0.02
Jake,2020-11-14,strawberries,0.02
Jake,2020-11-14,plums,0.11
Jake,2020-11-14,pears,0.27
Jake,2020-11-14,tomatoes,0.06
Paul,2020-11-14,apples,0.39
Paul,2020-11-14,oranges,0.01
Paul,2020-11-14,strawberries,0
Paul,2020-11-14,plums,0.11
Paul,2020-11-14,pears,0.27
Paul,2020-11-14,tomatoes,0.02
Jason,2020-11-14,apples,0.27
Jason,2020-11-14,oranges,0.02
Jason,2020-11-14,strawberries,0.02
Jason,2020-11-14,plums,0.13
Jason,2020-11-14,pears,0.22
Jason,2020-11-14,tomatoes,0.07
Peter,2020-11-14,apples,0.15
Peter,2020-11-14,oranges,0.02
Peter,2020-11-14,strawberries,0.02
Peter,2020-11-14,plums,0.23
Peter,2020-11-14,pears,0.02
Peter,2020-11-14,tomatoes,0.02
John,2020-11-15,apples,0.63
John,2020-11-15,oranges,0.02
John,2020-11-15,strawberries,0.01
John,2020-11-15,plums,0.14
John,2020-11-15,pears,0.13
John,2020-11-15,tomatoes,0.04
Nick,2020-11-15,apples,0.59
Nick,2020-11-15,oranges,0.02
Nick,2020-11-15,strawberries,0.01
Nick,2020-11-15,plums,0.12
Nick,2020-11-15,pears,0.21
Nick,2020-11-15,tomatoes,0.05
Rick,2020-11-15,apples,0.6
Rick,2020-11-15,oranges,0.02
Rick,2020-11-15,strawberries,0.02
Rick,2020-11-15,plums,0.18
Rick,2020-11-15,pears,0.4
Rick,2020-11-15,tomatoes,0.1
Dick,2020-11-15,apples,0.49
Dick,2020-11-15,oranges,0.01
Dick,2020-11-15,strawberries,0.01
Dick,2020-11-15,plums,0.25
Dick,2020-11-15,pears,0.15
Dick,2020-11-15,tomatoes,0
Jake,2020-11-15,apples,0.17
Jake,2020-11-15,oranges,0.01
Jake,2020-11-15,strawberries,0.02
Jake,2020-11-15,plums,0.11
Jake,2020-11-15,pears,0.15
Jake,2020-11-15,tomatoes,0.06
Paul,2020-11-15,apples,0.41
Paul,2020-11-15,oranges,0.03
Paul,2020-11-15,strawberries,0.01
Paul,2020-11-15,plums,0.14
Paul,2020-11-15,pears,0.34
Paul,2020-11-15,tomatoes,0.07
Jason,2020-11-15,apples,0.23
Jason,2020-11-15,oranges,0.02
Jason,2020-11-15,strawberries,0.01
Jason,2020-11-15,plums,0.13
Jason,2020-11-15,pears,0.33
Jason,2020-11-15,tomatoes,0.09
Peter,2020-11-15,apples,0.24
Peter,2020-11-15,oranges,0.01
Peter,2020-11-15,strawberries,0
Peter,2020-11-15,plums,0.17
Peter,2020-11-15,pears,0.17
Peter,2020-11-15,tomatoes,0.04
John,2020-11-16,apples,0.32
John,2020-11-16,oranges,0.02
John,2020-11-16,strawberries,0.01
John,2020-11-16,plums,0.11
John,2020-11-16,pears,0.21
John,2020-11-16,tomatoes,0.03
Nick,2020-11-16,apples,0.5
Nick,2020-11-16,oranges,0.02
Nick,2020-11-16,strawberries,0.01
Nick,2020-11-16,plums,0.16
Nick,2020-11-16,pears,0.22
Nick,2020-11-16,tomatoes,0.05
Rick,2020-11-16,apples,0.47
Rick,2020-11-16,oranges,0.02
Rick,2020-11-16,strawberries,0.02
Rick,2020-11-16,plums,0.11
Rick,2020-11-16,pears,0.12
Rick,2020-11-16,tomatoes,0.06
Dick,2020-11-16,apples,0.31
Dick,2020-11-16,oranges,0.02
Dick,2020-11-16,strawberries,0.01
Dick,2020-11-16,plums,0.11
Dick,2020-11-16,pears,0.3
Dick,2020-11-16,tomatoes,0.05
Jake,2020-11-16,apples,0.34
Jake,2020-11-16,oranges,0.02
Jake,2020-11-16,strawberries,0.01
Jake,2020-11-16,plums,0.13
Jake,2020-11-16,pears,0.12
Jake,2020-11-16,tomatoes,0.06
Paul,2020-11-16,apples,0.31
Paul,2020-11-16,oranges,0.03
Paul,2020-11-16,strawberries,0.01
Paul,2020-11-16,plums,0.08
Paul,2020-11-16,pears,0.11
Paul,2020-11-16,tomatoes,0
Jason,2020-11-16,apples,0.33
Jason,2020-11-16,oranges,0.02
Jason,2020-11-16,strawberries,0.01
Jason,2020-11-16,plums,0.18
Jason,2020-11-16,pears,0.21
Jason,2020-11-16,tomatoes,0.12
Peter,2020-11-16,apples,0.59
Peter,2020-11-16,oranges,0.02
Peter,2020-11-16,strawberries,0.01
Peter,2020-11-16,plums,0.19
Peter,2020-11-16,pears,0.13
Peter,2020-11-16,tomatoes,0.06
John,2020-11-17,apples,0.59
John,2020-11-17,oranges,0.02
John,2020-11-17,strawberries,0.01
John,2020-11-17,plums,0.08
John,2020-11-17,pears,0.27
John,2020-11-17,tomatoes,0.05
Nick,2020-11-17,apples,0.6
Nick,2020-11-17,oranges,0.02
Nick,2020-11-17,strawberries,0
Nick,2020-11-17,plums,0.15
Nick,2020-11-17,pears,0.19
Nick,2020-11-17,tomatoes,0.04
Rick,2020-11-17,apples,0.52
Rick,2020-11-17,oranges,0.01
Rick,2020-11-17,strawberries,0.01
Rick,2020-11-17,plums,0.18
Rick,2020-11-17,pears,0.3
Rick,2020-11-17,tomatoes,0.14
Dick,2020-11-17,apples,0.26
Dick,2020-11-17,oranges,0.01
Dick,2020-11-17,strawberries,0.01
Dick,2020-11-17,plums,0.13
Dick,2020-11-17,pears,0.13
Dick,2020-11-17,tomatoes,0.05
Jake,2020-11-17,apples,0.64
Jake,2020-11-17,oranges,0.02
Jake,2020-11-17,strawberries,0
Jake,2020-11-17,plums,0.13
Jake,2020-11-17,pears,0.2
Jake,2020-11-17,tomatoes,0.06
Paul,2020-11-17,apples,0.25
Paul,2020-11-17,oranges,0.02
Paul,2020-11-17,strawberries,0.02
Paul,2020-11-17,plums,0.17
Paul,2020-11-17,pears,0.18
Paul,2020-11-17,tomatoes,0.1
Jason,2020-11-17,apples,0.51
Jason,2020-11-17,oranges,0.01
Jason,2020-11-17,strawberries,0.02
Jason,2020-11-17,plums,0.09
Jason,2020-11-17,pears,0.16
Jason,2020-11-17,tomatoes,0.11
Peter,2020-11-17,apples,0.57
Peter,2020-11-17,oranges,0.02
Peter,2020-11-17,strawberries,0.02
Peter,2020-11-17,plums,0.18
Peter,2020-11-17,pears,0.16
Peter,2020-11-17,tomatoes,0.02
John,2020-11-18,apples,0
John,2020-11-18,oranges,0.01
John,2020-11-18,strawberries,0.02
John,2020-11-18,plums,0.05
John,2020-11-18,pears,0.34
John,2020-11-18,tomatoes,0.04
Nick,2020-11-18,apples,0.14
Nick,2020-11-18,oranges,0.01
Nick,2020-11-18,strawberries,0.01
Nick,2020-11-18,plums,0.12
Nick,2020-11-18,pears,0.26
Nick,2020-11-18,tomatoes,0.07
Rick,2020-11-18,apples,0.55
Rick,2020-11-18,oranges,0.02
Rick,2020-11-18,strawberries,0.02
Rick,2020-11-18,plums,0.09
Rick,2020-11-18,pears,0.17
Rick,2020-11-18,tomatoes,0.12
Dick,2020-11-18,apples,0.53
Dick,2020-11-18,oranges,0.03
Dick,2020-11-18,strawberries,0.01
Dick,2020-11-18,plums,0.12
Dick,2020-11-18,pears,0.2
Dick,2020-11-18,tomatoes,0.09
Jake,2020-11-18,apples,0.32
Jake,2020-11-18,oranges,0.03
Jake,2020-11-18,strawberries,0
Jake,2020-11-18,plums,0.08
Jake,2020-11-18,pears,0.06
Jake,2020-11-18,tomatoes,0.07
Paul,2020-11-18,apples,0.56
Paul,2020-11-18,oranges,0.02
Paul,2020-11-18,strawberries,0.01
Paul,2020-11-18,plums,0.18
Paul,2020-11-18,pears,0.21
Paul,2020-11-18,tomatoes,0.1
Jason,2020-11-18,apples,0.62
Jason,2020-11-18,oranges,0.01
Jason,2020-11-18,strawberries,0.02
Jason,2020-11-18,plums,0.11
Jason,2020-11-18,pears,0.19
Jason,2020-11-18,tomatoes,0.06
Peter,2020-11-18,apples,0.21
Peter,2020-11-18,oranges,0.01
Peter,2020-11-18,strawberries,0.01
Peter,2020-11-18,plums,0.16
Peter,2020-11-18,pears,0.2
Peter,2020-11-18,tomatoes,0.04
John,2020-11-19,apples,0.24
John,2020-11-19,oranges,0.02
John,2020-11-19,strawberries,0.02
John,2020-11-19,plums,0.13
John,2020-11-19,pears,0.01
John,2020-11-19,tomatoes,0.07
Nick,2020-11-19,apples,0.29
Nick,2020-11-19,oranges,0.02
Nick,2020-11-19,strawberries,0.03
Nick,2020-11-19,plums,0.12
Nick,2020-11-19,pears,0.25
Nick,2020-11-19,tomatoes,0.01
Rick,2020-11-19,apples,0.08
Rick,2020-11-19,oranges,0.03
Rick,2020-11-19,strawberries,0.01
Rick,2020-11-19,plums,0.07
Rick,2020-11-19,pears,0.2
Rick,2020-11-19,tomatoes,0.04
Dick,2020-11-19,apples,0.14
Dick,2020-11-19,oranges,0.02
Dick,2020-11-19,strawberries,0.01
Dick,2020-11-19,plums,0.17
Dick,2020-11-19,pears,0.25
Dick,2020-11-19,tomatoes,0.13
Jake,2020-11-19,apples,0.34
Jake,2020-11-19,oranges,0.01
Jake,2020-11-19,strawberries,0.01
Jake,2020-11-19,plums,0.11
Jake,2020-11-19,pears,0.33
Jake,2020-11-19,tomatoes,0.09
Paul,2020-11-19,apples,0.49
Paul,2020-11-19,oranges,0.03
Paul,2020-11-19,strawberries,0.01
Paul,2020-11-19,plums,0.1
Paul,2020-11-19,pears,0.19
Paul,2020-11-19,tomatoes,0.01
Jason,2020-11-19,apples,0.36
Jason,2020-11-19,oranges,0.02
Jason,2020-11-19,strawberries,0.02
Jason,2020-11-19,plums,0.18
Jason,2020-11-19,pears,0.29
Jason,2020-11-19,tomatoes,0.03
Peter,2020-11-19,apples,0.49
Peter,2020-11-19,oranges,0
Peter,2020-11-19,strawberries,0.01
Peter,2020-11-19,plums,0.11
Peter,2020-11-19,pears,0.17
Peter,2020-11-19,tomatoes,0.07
John,2020-11-20,apples,0.51
John,2020-11-20,oranges,0.02
John,2020-11-20,strawberries,0.02
John,2020-11-20,plums,0.19
John,2020-11-20,pears,0.18
John,2020-11-20,tomatoes,0.06
Nick,2020-11-20,apples,0.55
Nick,2020-11-20,oranges,0.03
Nick,2020-11-20,strawberries,0.02
Nick,2020-11-20,plums,0.17
Nick,2020-11-20,pears,0.2
Nick,2020-11-20,tomatoes,0.05
Rick,2020-11-20,apples,0.46
Rick,2020-11-20,oranges,0.01
Rick,2020-11-20,strawberries,0.02
Rick,2020-11-20,plums,0.17
Rick,2020-11-20,pears,0.22
Rick,2020-11-20,tomatoes,0.04
Dick,2020-11-20,apples,0.23
Dick,2020-11-20,oranges,0.01
Dick,2020-11-20,strawberries,0
Dick,2020-11-20,plums,0.16
Dick,2020-11-20,pears,0.24
Dick,2020-11-20,tomatoes,0.08
Jake,2020-11-20,apples,0.4
Jake,2020-11-20,oranges,0.02
Jake,2020-11-20,strawberries,0.03
Jake,2020-11-20,plums,0.24
Jake,2020-11-20,pears,0.09
Jake,2020-11-20,tomatoes,0.05
Paul,2020-11-20,apples,0.33
Paul,2020-11-20,oranges,0.01
Paul,2020-11-20,strawberries,0.02
Paul,2020-11-20,plums,0.17
Paul,2020-11-20,pears,0.31
Paul,2020-11-20,tomatoes,0.04
Jason,2020-11-20,apples,0.17
Jason,2020-11-20,oranges,0.01
Jason,2020-11-20,strawberries,0
Jason,2020-11-20,plums,0.09
Jason,2020-11-20,pears,0.24
Jason,2020-11-20,tomatoes,0.1
Peter,2020-11-20,apples,0.44
Peter,2020-11-20,oranges,0.02
Peter,2020-11-20,strawberries,0
Peter,2020-11-20,plums,0.14
Peter,2020-11-20,pears,0.09
Peter,2020-11-20,tomatoes,0.06
John,2020-11-21,apples,0.43
John,2020-11-21,oranges,0.02
John,2020-11-21,strawberries,0.02
John,2020-11-21,plums,0.09
John,2020-11-21,pears,0.18
John,2020-11-21,tomatoes,0.05
Nick,2020-11-21,apples,0.41
Nick,2020-11-21,oranges,0.02
Nick,2020-11-21,strawberries,0
Nick,2020-11-21,plums,0.11
Nick,2020-11-21,pears,0.18
Nick,2020-11-21,tomatoes,0.06
Rick,2020-11-21,apples,0.34
Rick,2020-11-21,oranges,0.02
Rick,2020-11-21,strawberries,0.01
Rick,2020-11-21,plums,0.23
Rick,2020-11-21,pears,0.21
Rick,2020-11-21,tomatoes,0
Dick,2020-11-21,apples,0.22
Dick,2020-11-21,oranges,0.02
Dick,2020-11-21,strawberries,0.02
Dick,2020-11-21,plums,0.04
Dick,2020-11-21,pears,0.31
Dick,2020-11-21,tomatoes,0.07
Jake,2020-11-21,apples,0.33
Jake,2020-11-21,oranges,0.02
Jake,2020-11-21,strawberries,0.01
Jake,2020-11-21,plums,0.15
Jake,2020-11-21,pears,0.33
Jake,2020-11-21,tomatoes,0.05
Paul,2020-11-21,apples,0.39
Paul,2020-11-21,oranges,0.02
Paul,2020-11-21,strawberries,0.02
Paul,2020-11-21,plums,0.15
Paul,2020-11-21,pears,0.28
Paul,2020-11-21,tomatoes,0
Jason,2020-11-21,apples,0.46
Jason,2020-11-21,oranges,0.02
Jason,2020-11-21,strawberries,0
Jason,2020-11-21,plums,0.17
Jason,2020-11-21,pears,0.22
Jason,2020-11-21,tomatoes,0.06
Peter,2020-11-21,apples,0.47
Peter,2020-11-21,oranges,0.02
Peter,2020-11-21,strawberries,0.02
Peter,2020-11-21,plums,0.1
Peter,2020-11-21,pears,0.31
Peter,2020-11-21,tomatoes,0.07
John,2020-11-22,apples,0.5
John,2020-11-22,oranges,0.02
John,2020-11-22,strawberries,0
John,2020-11-22,plums,0.21
John,2020-11-22,pears,0.27
John,2020-11-22,tomatoes,0.08
Nick,2020-11-22,apples,0.51
Nick,2020-11-22,oranges,0.01
Nick,2020-11-22,strawberries,0.01
Nick,2020-11-22,plums,0.1
Nick,2020-11-22,pears,0.01
Nick,2020-11-22,tomatoes,0.06
Rick,2020-11-22,apples,0.27
Rick,2020-11-22,oranges,0.02
Rick,2020-11-22,strawberries,0.02
Rick,2020-11-22,plums,0.07
Rick,2020-11-22,pears,0.16
Rick,2020-11-22,tomatoes,0.02
Dick,2020-11-22,apples,0.43
Dick,2020-11-22,oranges,0.02
Dick,2020-11-22,strawberries,0.02
Dick,2020-11-22,plums,0.17
Dick,2020-11-22,pears,0.26
Dick,2020-11-22,tomatoes,0.09
Jake,2020-11-22,apples,0.54
Jake,2020-11-22,oranges,0.01
Jake,2020-11-22,strawberries,0
Jake,2020-11-22,plums,0.24
Jake,2020-11-22,pears,0.21
Jake,2020-11-22,tomatoes,0.04
Paul,2020-11-22,apples,0.2
Paul,2020-11-22,oranges,0.02
Paul,2020-11-22,strawberries,0.01
Paul,2020-11-22,plums,0.15
Paul,2020-11-22,pears,0.24
Paul,2020-11-22,tomatoes,0.05
Jason,2020-11-22,apples,0.51
Jason,2020-11-22,oranges,0.02
Jason,2020-11-22,strawberries,0.01
Jason,2020-11-22,plums,0.05
Jason,2020-11-22,pears,0.07
Jason,2020-11-22,tomatoes,0.03
Peter,2020-11-22,apples,0.44
Peter,2020-11-22,oranges,0.01
Peter,2020-11-22,strawberries,0.02
Peter,2020-11-22,plums,0.17
Peter,2020-11-22,pears,0.28
Peter,2020-11-22,tomatoes,0.14
John,2020-11-23,apples,0.28
John,2020-11-23,oranges,0.01
John,2020-11-23,strawberries,0.02
John,2020-11-23,plums,0.06
John,2020-11-23,pears,0.18
John,2020-11-23,tomatoes,0.1
Nick,2020-11-23,apples,0.38
Nick,2020-11-23,oranges,0.02
Nick,2020-11-23,strawberries,0.01
Nick,2020-11-23,plums,0.03
Nick,2020-11-23,pears,0.19
Nick,2020-11-23,tomatoes,0.07
Rick,2020-11-23,apples,0.37
Rick,2020-11-23,oranges,0.02
Rick,2020-11-23,strawberries,0
Rick,2020-11-23,plums,0.17
Rick,2020-11-23,pears,0.23
Rick,2020-11-23,tomatoes,0.12
Dick,2020-11-23,apples,0.31
Dick,2020-11-23,oranges,0.02
Dick,2020-11-23,strawberries,0.01
Dick,2020-11-23,plums,0.19
Dick,2020-11-23,pears,0.12
Dick,2020-11-23,tomatoes,0.08
Jake,2020-11-23,apples,0.46
Jake,2020-11-23,oranges,0.02
Jake,2020-11-23,strawberries,0
Jake,2020-11-23,plums,0.09
Jake,2020-11-23,pears,0.28
Jake,2020-11-23,tomatoes,0.09
Paul,2020-11-23,apples,0.36
Paul,2020-11-23,oranges,0.02
Paul,2020-11-23,strawberries,0.01
Paul,2020-11-23,plums,0.15
Paul,2020-11-23,pears,0.2
Paul,2020-11-23,tomatoes,0.08
Jason,2020-11-23,apples,0.34
Jason,2020-11-23,oranges,0.01
Jason,2020-11-23,strawberries,0.02
Jason,2020-11-23,plums,0.12
Jason,2020-11-23,pears,0.14
Jason,2020-11-23,tomatoes,0.1
Peter,2020-11-23,apples,0.32
Peter,2020-11-23,oranges,0.02
Peter,2020-11-23,strawberries,0.01
